,ticker,link
0,aapl,https://finance.yahoo.com//news/binance-investors-withdraw-enforcement-action-us-regulators-113316406.html
1,aapl,https://finance.yahoo.com//news/apple-inc-nasdaq-aapl-intrinsic-110123495.html
2,aapl,https://finance.yahoo.com//news/apple-pay-later-affirm-klarna-091700811.html
3,aapl,https://finance.yahoo.com//news/apple-gangnam-welcome-first-customers-230000658.html
4,aapl,https://finance.yahoo.com//news/apple-starts-roll-pay-later-214437026.html
5,aapl,https://finance.yahoo.com//news/apple-music-classical-iphone-maker-185920464.html
6,aapl,https://finance.yahoo.com//news/affirm-shares-falling-due-apple-182014763.html
7,aapl,https://finance.yahoo.com//news/apple-launches-apple-pay-later-buy-now-pay-later-program-160846944.html
8,aapl,https://finance.yahoo.com//news/stock-market-today-dow-dips-160758837.html
9,aapl,https://finance.yahoo.com//news/1-apple-launches-buy-now-154513830.html
10,aapl,https://finance.yahoo.com//news/apple-launches-buy-now-pay-153810451.html
11,aapl,https://finance.yahoo.com//news/p-500-dips-tech-drag-153745552.html
12,aapl,https://finance.yahoo.com//news/apple-introduces-apple-pay-later-153000838.html
13,aapl,https://finance.yahoo.com//news/apple-aapl-strengthens-streaming-content-152003523.html
14,aapl,https://finance.yahoo.com//news/apple-music-classical-140000423.html
15,aapl,https://finance.yahoo.com//news/ios-16-4-apple-release-125136886.html
16,aapl,https://finance.yahoo.com//news/cibc-introduces-additional-canadian-depositary-120000142.html
17,aapl,https://finance.yahoo.com//news/apple-ceo-tim-cook-meets-093000372.html
18,aapl,https://finance.yahoo.com//news/apple-aapl-stock-sinks-market-214509273.html
19,aapl,https://finance.yahoo.com//news/apple-snaps-ai-startup-waveone-183018179.html
20,aapl,https://finance.yahoo.com//news/apple-mixed-reality-headset-moves-173940720.html
21,aapl,https://finance.yahoo.com//news/p-500-gains-investors-weigh-153252689.html
22,aapl,https://finance.yahoo.com//news/kevin-o-leary-stock-portfolio-134450656.html
23,aapl,https://finance.yahoo.com//news/600-billion-rally-big-tech-100000726.html
24,aapl,https://finance.yahoo.com//news/overhiring-optionality-learn-layoffs-120900740.html
25,aapl,https://finance.yahoo.com//news/apple-ceo-meets-china-commerce-100842693.html
26,aapl,https://finance.yahoo.com//news/1-chinese-commerce-minister-talks-084943506.html
27,aapl,https://finance.yahoo.com//news/hedge-funds-c-suites-trump-075235658.html
28,aapl,https://finance.yahoo.com//news/apple-ceo-tim-cook-welcomed-192812450.html
29,aapl,https://finance.yahoo.com//news/chinese-foreign-minister-qin-gang-093000963.html
30,aapl,https://finance.yahoo.com//news/panera-bread-palm-scanners-provide-another-level-of-convenience-personalized-service-ceo-180300163.html
31,aapl,https://finance.yahoo.com//news/apple-ceo-praises-chinas-innovation-033242832.html
32,aapl,https://finance.yahoo.com//news/apple-ceo-cook-returns-china-005238768.html
33,aapl,https://finance.yahoo.com//news/apple-ceo-tim-cook-one-172313352.html
34,aapl,https://finance.yahoo.com//news/tim-cook-called-remote-mother-165415471.html
35,aapl,https://finance.yahoo.com//news/apple-aapl-deepens-focus-streaming-155403016.html
36,aapl,https://finance.yahoo.com//news/apple-supplier-eyes-second-india-152951605.html
37,aapl,https://finance.yahoo.com//news/apple-nasdaq-aapl-seems-debt-130011776.html
38,aapl,https://finance.yahoo.com//news/apple-inc-aapl-attracting-investor-130001062.html
39,aapl,https://finance.yahoo.com//news/apple-ceo-tim-cook-meet-093000768.html
40,aapl,https://finance.yahoo.com//news/apple-inc-supplier-pegatron-talks-091219517.html
41,aapl,https://finance.yahoo.com//news/7-blue-chip-stocks-buy-184027585.html
42,aapl,https://finance.yahoo.com//news/real-life-ted-lasso-apple-181822204.html
43,aapl,https://finance.yahoo.com//news/russian-iphone-competitor-ayya-sells-165325481.html
44,aapl,https://finance.yahoo.com//news/apple-outlook-analysts-saying-aapl-162641044.html
45,aapl,https://finance.yahoo.com//news/apple-spend-1-billion-films-161249354.html
46,aapl,https://finance.yahoo.com//news/amazon-amzn-expands-fire-tv-155903002.html
47,aapl,https://finance.yahoo.com//news/netflix-nflx-chooses-jon-spaihts-152403961.html
48,aapl,https://finance.yahoo.com//news/apple-jumps-movie-production-bandwagon-152340719.html
49,aapl,https://finance.yahoo.com//news/best-gps-running-watch-141513957.html
50,aapl,https://finance.yahoo.com//news/apple-cinema-near-soon-streaming-150858323.html
51,aapl,https://finance.yahoo.com//news/18-most-selling-phone-brands-141707898.html
52,aapl,https://finance.yahoo.com//news/live-blog-lawmakers-say-tiktok-beholden-to-beijing-as-ceo-shou-chew-testifies-before-congress-135538045.html
53,aapl,https://finance.yahoo.com//news/apple-considers-bidding-english-football-105828435.html
54,aapl,https://finance.yahoo.com//news/1-apple-considers-bidding-english-105213860.html
55,aapl,https://finance.yahoo.com//news/chinas-top-three-smartphone-makers-093000289.html
56,aapl,https://finance.yahoo.com//news/7-hot-stocks-turn-1-215119680.html
57,aapl,https://finance.yahoo.com//news/winning-big-cutthroat-ai-wars-165756392.html
58,aapl,https://finance.yahoo.com//news/a-tiktok-ban-would-mean-losing-more-than-viral-dance-videos-190427130.html
59,aapl,https://finance.yahoo.com//news/stock-market-today-dow-ends-161157972.html
60,aapl,https://finance.yahoo.com//news/3-top-growth-stocks-am-011644194.html
61,aapl,https://finance.yahoo.com//news/apples-latest-moves-abandon-china-170630419.html
62,aapl,https://finance.yahoo.com//news/netflixs-nflx-expanding-games-portfolio-163404852.html
63,aapl,https://finance.yahoo.com//news/invite-funeral-jim-cramer-makes-150000942.html
